customer_id,date,category,price,quantity,age,gender
34770,2022-01-31,Books,319,5,40,Male
34770,2021-08-09,Clothing,140,2,40,Male
22768,2020-10-08,Clothing,196,5,59,Female
22768,2022-03-11,Home,462,4,59,Female
22768,2022-02-22,Clothing,338,3,59,Female
22768,2023-02-06,Books,310,1,59,Female
22768,2023-03-29,Books,343,2,59,Female
22768,2023-06-02,Clothing,493,3,59,Female
22768,2022-08-14,Clothing,496,2,59,Female
28134,2020-06-13,Home,414,4,67,Female
28134,2022-05-29,Electronics,481,3,67,Female
28134,2020-03-06,Books,36,5,67,Female
28134,2022-07-12,Clothing,192,4,67,Female
28134,2022-07-08,Books,388,3,67,Female
28134,2021-08-18,Electronics,187,4,67,Female
28134,2021-02-07,Clothing,294,2,67,Female
28134,2020-11-10,Electronics,158,4,67,Female
10283,2021-02-16,Electronics,167,4,52,Female
10283,2021-04-21,Electronics,453,4,52,Female
10283,2020-06-30,Home,396,2,52,Female
10283,2022-10-18,Clothing,160,4,52,Female
10283,2022-05-26,Books,111,2,52,Female
27431,2021-04-06,Clothing,105,1,46,Male
27431,2020-05-31,Books,388,4,46,Male
27431,2022-02-25,Clothing,209,2,46,Male
27431,2020-12-29,Books,217,3,46,Male
27431,2022-08-29,Home,393,4,46,Male
17386,2021-03-04,Electronics,154,1,35,Male
17386,2023-08-13,Clothing,136,1,35,Male
17386,2023-08-01,Books,339,1,35,Male
17386,2020-12-30,Books,231,1,35,Male
17386,2020-11-12,Electronics,233,1,35,Male
17386,2023-04-21,Home,288,2,35,Male
37047,2021-10-02,Home,68,1,35,Female
37047,2022-04-20,Books,193,3,35,Female
37047,2022-09-15,Clothing,343,5,35,Female
37047,2021-03-23,Clothing,149,1,35,Female
37047,2021-12-20,Electronics,207,4,35,Female
37047,2020-09-02,Books,137,2,35,Female
37047,2020-10-13,Books,436,3,35,Female
37047,2020-08-07,Clothing,51,3,35,Female
27830,2021-05-14,Home,13,1,44,Female
27830,2021-01-18,Clothing,112,2,44,Female
27830,2023-05-31,Electronics,308,2,44,Female
27830,2023-03-19,Clothing,250,5,44,Female
27830,2022-05-11,Books,400,5,44,Female
28605,2023-07-16,Electronics,117,3,22,Male
28605,2021-08-24,Clothing,341,5,22,Male
28605,2023-01-07,Books,462,3,22,Male
28605,2022-09-15,Home,232,1,22,Male
28605,2023-05-08,Books,367,1,22,Male
22705,2022-06-01,Clothing,146,1,46,Female
22705,2021-09-05,Electronics,81,5,46,Female
22705,2020-02-05,Home,303,1,46,Female
22705,2021-12-29,Clothing,381,3,46,Female
22705,2020-06-26,Home,401,3,46,Female
22705,2021-09-23,Home,335,5,46,Female
22705,2021-07-01,Books,418,4,46,Female
45672,2022-02-01,Home,160,5,56,Male
45672,2020-05-13,Clothing,36,2,56,Male
45672,2022-07-16,Electronics,262,2,56,Male
45672,2022-03-06,Books,169,2,56,Male
45672,2020-06-05,Clothing,29,3,56,Male
14896,2020-11-12,Electronics,108,3,65,Male
14896,2021-04-03,Books,236,5,65,Male
14896,2020-12-12,Books,337,4,65,Male
14896,2020-02-06,Home,455,1,65,Male
14896,2022-02-15,Home,473,4,65,Male
14896,2022-03-10,Clothing,443,1,65,Male
35926,2021-01-12,Clothing,176,5,39,Female
35926,2020-10-30,Clothing,374,5,39,Female
35926,2021-12-09,Home,135,3,39,Female
35926,2020-04-21,Electronics,422,3,39,Female
35926,2022-10-03,Home,492,2,39,Female
35926,2021-09-08,Electronics,240,5,39,Female
6398,2020-12-01,Clothing,310,1,46,Female
6398,2023-08-29,Home,64,4,46,Female
6398,2023-03-13,Clothing,75,4,46,Female
6398,2023-08-14,Clothing,320,1,46,Female
6398,2020-08-18,Clothing,366,1,46,Female
12058,2022-09-03,Clothing,126,4,24,Female
12058,2020-02-10,Clothing,209,1,24,Female
12058,2023-06-15,Home,413,5,24,Female
12058,2023-04-05,Home,52,1,24,Female
12058,2022-11-23,Clothing,179,1,24,Female
12058,2020-10-20,Clothing,438,4,24,Female
11983,2020-09-15,Home,54,3,60,Male
11983,2023-05-26,Clothing,150,5,60,Male
11983,2022-04-13,Clothing,302,3,60,Male
11983,2023-06-23,Electronics,70,1,60,Male
11983,2020-07-04,Electronics,284,2,60,Male
11983,2021-02-27,Books,108,3,60,Male
11983,2021-07-23,Electronics,337,1,60,Male
11983,2020-09-21,Books,273,5,60,Male
11983,2021-05-20,Electronics,277,2,60,Male
36507,2021-03-04,Clothing,327,5,59,Female
36507,2021-01-16,Clothing,372,2,59,Female
36507,2023-08-01,Clothing,314,3,59,Female
36507,2023-05-23,Electronics,169,2,59,Female
36507,2020-04-12,Electronics,76,3,59,Female
36507,2021-04-16,Home,265,2,59,Female
36507,2021-10-02,Electronics,92,3,59,Female
36507,2021-03-29,Electronics,316,2,59,Female
36507,2020-05-20,Books,113,5,59,Female
16496,2023-07-01,Clothing,14,3,43,Male
16496,2021-12-10,Electronics,343,4,43,Male
47064,2020-09-23,Clothing,352,1,30,Female
47064,2020-03-02,Electronics,122,3,30,Female
47064,2023-08-26,Books,311,2,30,Female
47064,2023-07-12,Electronics,330,2,30,Female
47064,2023-01-04,Electronics,60,1,30,Female
47064,2023-07-28,Electronics,407,2,30,Female
47064,2022-08-12,Books,356,2,30,Female
47064,2023-03-07,Books,158,2,30,Female
47064,2022-09-19,Home,482,3,30,Female
33577,2022-10-25,Home,138,5,31,Female
33577,2020-10-08,Clothing,362,2,31,Female
33577,2020-04-12,Home,436,1,31,Female
33577,2020-10-21,Electronics,136,2,31,Female
33577,2020-08-12,Clothing,422,1,31,Female
44458,2020-12-14,Books,417,1,43,Male
44458,2020-06-16,Home,150,3,43,Male
44458,2022-01-05,Home,452,3,43,Male
44458,2022-08-10,Clothing,123,5,43,Male
44458,2022-10-31,Clothing,485,4,43,Male
44458,2023-05-16,Clothing,38,3,43,Male
44458,2021-02-18,Clothing,458,3,43,Male
44458,2023-05-01,Home,181,4,43,Male
44458,2022-01-19,Books,450,2,43,Male
5847,2023-05-29,Electronics,426,3,70,Male
5847,2020-04-08,Home,197,4,70,Male
5847,2021-01-18,Home,326,2,70,Male
37588,2020-08-27,Books,393,5,42,Female
37588,2022-06-18,Home,100,5,42,Female
37588,2023-03-28,Books,220,5,42,Female
37588,2021-09-22,Clothing,449,1,42,Female
37588,2020-10-12,Clothing,301,3,42,Female
37588,2023-07-10,Clothing,347,1,42,Female
37588,2022-07-11,Electronics,331,3,42,Female
7249,2022-12-09,Home,349,3,65,Female
7249,2022-02-26,Clothing,127,5,65,Female
7249,2021-06-05,Books,383,3,65,Female
7249,2023-02-15,Clothing,363,3,65,Female
7249,2020-11-17,Books,410,1,65,Female
7249,2021-06-02,Electronics,327,3,65,Female
7249,2021-07-18,Home,385,5,65,Female
19082,2023-06-05,Clothing,314,1,36,Male
19082,2021-09-17,Electronics,249,1,36,Male
19082,2021-12-27,Clothing,492,1,36,Male
19082,2022-11-13,Books,122,4,36,Male
19082,2022-09-29,Books,392,1,36,Male
19082,2020-08-30,Electronics,259,4,36,Male
31097,2020-11-06,Clothing,460,2,25,Male
31097,2021-02-22,Home,15,5,25,Male
31097,2022-07-21,Books,130,3,25,Male
21088,2023-04-05,Books,196,5,18,Male
21088,2023-06-30,Home,393,3,18,Male
21088,2020-11-20,Books,294,3,18,Male
21088,2022-07-20,Home,310,1,18,Male
21088,2021-11-27,Books,169,4,18,Male
21088,2021-03-23,Books,480,5,18,Male
29336,2020-04-12,Books,35,4,70,Male
29336,2020-09-11,Home,186,3,70,Male
29336,2020-06-12,Clothing,482,3,70,Male
29336,2022-12-31,Clothing,12,1,70,Male
21016,2021-04-28,Clothing,161,2,24,Female
21016,2022-10-26,Home,484,4,24,Female
21016,2023-02-24,Home,262,2,24,Female
21016,2022-11-26,Home,61,4,24,Female
20621,2023-07-22,Books,150,1,22,Male
20621,2022-02-04,Home,272,5,22,Male
20621,2021-12-13,Clothing,128,5,22,Male
20621,2023-01-05,Books,335,5,22,Male
20621,2022-05-20,Electronics,216,3,22,Male
20621,2020-01-17,Books,364,5,22,Male
20621,2023-04-15,Electronics,175,4,22,Male
20621,2020-11-27,Electronics,195,5,22,Male
20621,2020-02-23,Home,297,1,22,Male
14949,2021-05-08,Books,379,2,62,Male
14949,2021-01-12,Books,236,5,62,Male
14949,2022-04-08,Clothing,56,1,62,Male
14949,2021-04-25,Clothing,367,1,62,Male
14949,2021-06-15,Books,167,1,62,Male
14949,2020-10-14,Home,31,4,62,Male
14949,2022-11-02,Clothing,353,4,62,Male
14949,2022-12-26,Books,496,4,62,Male
14949,2023-07-31,Home,324,3,62,Male
8386,2021-11-24,Home,28,4,44,Male
8386,2020-10-14,Home,187,5,44,Male
8386,2020-02-16,Books,475,3,44,Male
8386,2020-08-29,Books,431,1,44,Male
8386,2021-12-13,Home,310,2,44,Male
16566,2022-06-10,Books,18,3,64,Female
16566,2023-02-17,Clothing,97,3,64,Female
16566,2020-03-18,Electronics,458,3,64,Female
16566,2022-09-17,Books,489,1,64,Female
17295,2022-05-02,Electronics,248,5,66,Male
17295,2021-03-08,Home,391,3,66,Male
17295,2023-05-23,Books,415,5,66,Male
17295,2023-06-03,Books,45,1,66,Male
17295,2020-07-29,Clothing,31,2,66,Male
47646,2020-06-26,Books,27,2,26,Female
47646,2022-11-05,Clothing,442,2,26,Female
47646,2020-12-01,Electronics,258,5,26,Female
47646,2023-08-10,Clothing,230,3,26,Female
47646,2020-09-28,Electronics,233,2,26,Female
47646,2021-06-05,Home,425,5,26,Female
47646,2023-05-03,Clothing,340,4,26,Female
47646,2023-05-05,Clothing,147,4,26,Female
47646,2022-01-24,Books,280,3,26,Female
10010,2023-01-08,Electronics,434,3,27,Female
10010,2020-06-20,Electronics,114,4,27,Female
10010,2021-11-03,Books,366,3,27,Female
10010,2021-12-05,Books,402,2,27,Female
815,2021-10-30,Books,90,5,70,Female
815,2021-02-19,Books,335,5,70,Female
815,2021-08-15,Clothing,121,3,70,Female
815,2021-08-25,Books,290,1,70,Female
815,2021-09-06,Clothing,491,1,70,Female
815,2022-11-15,Clothing,269,3,70,Female
815,2023-07-29,Books,493,5,70,Female
815,2021-03-17,Clothing,252,1,70,Female
815,2021-01-15,Clothing,331,4,70,Female
25861,2022-12-03,Books,366,5,47,Female
25861,2021-07-09,Home,85,1,47,Female
25861,2020-05-31,Books,257,2,47,Female
25861,2022-07-14,Books,403,3,47,Female
25861,2020-01-02,Books,473,4,47,Female
25861,2023-07-02,Books,113,2,47,Female
37193,2020-10-10,Clothing,21,1,63,Male
37193,2023-04-20,Clothing,254,5,63,Male
37193,2020-09-30,Clothing,52,3,63,Male
37193,2023-07-30,Home,421,5,63,Male
37193,2020-05-29,Books,102,3,63,Male
7798,2021-09-20,Books,140,1,59,Male
7798,2021-09-23,Home,465,3,59,Male
7798,2023-05-04,Electronics,264,1,59,Male
7798,2021-10-11,Clothing,327,3,59,Male
7798,2021-10-19,Electronics,84,4,59,Male
7798,2021-01-21,Books,15,4,59,Male
7798,2021-07-14,Books,488,2,59,Male
7798,2020-10-11,Home,13,3,59,Male
7798,2020-11-19,Electronics,278,5,59,Male
7798,2020-03-30,Electronics,211,2,59,Male
7798,2023-05-15,Home,482,2,59,Male
16338,2023-01-28,Clothing,401,5,32,Male
16338,2023-06-16,Clothing,141,1,32,Male
16338,2022-09-26,Electronics,23,5,32,Male
16338,2020-06-02,Books,368,4,32,Male
22921,2023-05-20,Books,285,5,57,Male
22921,2021-07-02,Clothing,153,4,57,Male
22921,2020-03-24,Books,40,1,57,Male
22921,2020-03-22,Books,336,5,57,Male
22921,2023-09-03,Clothing,491,3,57,Male
5450,2021-09-08,Clothing,171,1,56,Male
5450,2021-04-29,Books,223,4,56,Male
5450,2022-04-21,Electronics,404,1,56,Male
5450,2020-11-04,Electronics,137,3,56,Male
5450,2022-04-13,Books,459,5,56,Male
5450,2023-06-12,Books,55,3,56,Male
7174,2020-08-11,Home,189,3,23,Female
7174,2022-04-05,Books,155,2,23,Female
7174,2021-06-19,Clothing,20,4,23,Female
7174,2021-09-30,Books,473,4,23,Female
7174,2020-12-16,Clothing,423,4,23,Female
7174,2021-06-25,Books,48,3,23,Female
18808,2021-08-07,Clothing,236,3,38,Female
18808,2022-02-23,Books,417,1,38,Female
18808,2020-01-07,Home,38,4,38,Female
18808,2023-01-18,Clothing,186,4,38,Female
18808,2021-05-07,Clothing,108,4,38,Female
18808,2023-06-28,Clothing,252,1,38,Female
18808,2022-12-18,Home,210,3,38,Female
18808,2021-09-07,Clothing,419,5,38,Female
18808,2020-10-03,Electronics,198,5,38,Female
18808,2020-12-27,Clothing,392,2,38,Female
32736,2020-02-13,Clothing,409,5,39,Female
32736,2020-03-31,Books,22,5,39,Female
32736,2020-04-01,Electronics,203,2,39,Female
32736,2020-10-01,Home,45,5,39,Female
32736,2023-08-08,Home,367,1,39,Female
32736,2021-10-10,Books,471,5,39,Female
36797,2022-11-06,Electronics,98,5,42,Male
36797,2022-11-21,Books,108,4,42,Male
36797,2023-06-12,Books,99,3,42,Male
36797,2020-05-01,Clothing,420,4,42,Male
36797,2021-06-24,Clothing,11,5,42,Male
36797,2022-10-20,Electronics,75,5,42,Male
36797,2022-06-07,Books,349,3,42,Male
36797,2022-05-17,Clothing,483,3,42,Male
36797,2022-06-23,Clothing,267,3,42,Male
36797,2022-09-25,Clothing,371,1,42,Male
36797,2023-06-23,Books,112,4,42,Male
27337,2023-01-02,Books,465,5,18,Male
27337,2022-04-14,Electronics,305,5,18,Male
27337,2020-06-16,Home,163,2,18,Male
27337,2021-06-15,Electronics,305,4,18,Male
27337,2022-11-15,Clothing,359,4,18,Male
552,2023-08-23,Clothing,408,1,64,Male
552,2020-12-02,Clothing,42,2,64,Male
552,2021-05-22,Home,309,3,64,Male
552,2020-06-21,Clothing,492,3,64,Male
552,2020-01-08,Books,150,5,64,Male
552,2020-12-26,Home,389,4,64,Male
552,2020-02-09,Books,208,4,64,Male
18341,2022-02-12,Books,223,2,19,Female
18341,2020-12-10,Clothing,492,3,19,Female
18341,2021-05-06,Books,91,3,19,Female
18341,2023-05-07,Clothing,73,5,19,Female
28878,2023-05-08,Home,73,2,67,Male
28878,2022-09-25,Clothing,88,4,67,Male
28878,2022-07-12,Electronics,185,2,67,Male
28878,2020-01-18,Books,47,2,67,Male
28878,2022-03-30,Home,72,4,67,Male
15932,2023-08-18,Clothing,117,5,24,Male
15932,2022-12-11,Clothing,318,1,24,Male
15932,2022-08-19,Clothing,329,1,24,Male
38138,2022-03-20,Electronics,44,3,43,Female
38138,2023-04-20,Books,340,5,43,Female
38138,2022-01-02,Electronics,96,3,43,Female
38138,2022-12-08,Electronics,165,5,43,Female
38138,2023-05-31,Clothing,477,3,43,Female
15491,2021-02-16,Home,124,5,62,Male
15491,2023-06-14,Books,346,1,62,Male
15491,2023-05-29,Books,176,1,62,Male
15491,2021-07-09,Clothing,37,1,62,Male
15491,2023-02-10,Books,378,3,62,Male
15491,2022-07-05,Home,390,2,62,Male
35689,2020-03-04,Books,271,3,43,Male
35689,2022-10-01,Clothing,430,5,43,Male
35689,2021-12-07,Home,291,3,43,Male
35689,2021-08-19,Books,375,3,43,Male
35689,2023-07-10,Clothing,30,5,43,Male
30037,2023-06-01,Books,271,1,49,Male
30037,2022-01-11,Electronics,494,1,49,Male
30037,2022-07-08,Books,25,1,49,Male
30037,2021-01-25,Home,38,4,49,Male
30037,2020-11-01,Clothing,421,3,49,Male
7186,2022-02-08,Home,461,3,30,Female
7186,2021-05-22,Clothing,299,3,30,Female
7186,2023-04-13,Books,104,1,30,Female
7186,2023-01-18,Clothing,139,1,30,Female
7186,2021-07-13,Books,450,1,30,Female
7186,2020-05-05,Home,466,1,30,Female
7186,2022-03-12,Clothing,164,4,30,Female
4254,2020-03-17,Electronics,269,3,19,Male
4254,2022-04-05,Home,392,4,19,Male
4254,2022-01-26,Clothing,462,4,19,Male
4254,2022-06-15,Clothing,294,4,19,Male
4254,2021-09-25,Electronics,461,1,19,Male
4254,2022-04-10,Books,256,1,19,Male
4254,2022-09-27,Clothing,71,1,19,Male
4254,2021-10-24,Books,313,1,19,Male
4254,2021-03-02,Clothing,439,1,19,Male
4254,2022-10-28,Electronics,443,1,19,Male
4254,2021-07-03,Clothing,456,5,19,Male
4254,2023-09-10,Clothing,364,1,19,Male
4254,2021-06-12,Books,76,4,19,Male
15877,2021-07-08,Books,56,1,55,Female
15877,2020-10-17,Clothing,406,4,55,Female
15877,2021-11-19,Books,205,1,55,Female
15877,2020-10-16,Books,147,1,55,Female
15877,2022-10-21,Clothing,395,3,55,Female
885,2022-11-12,Books,56,5,64,Male
885,2020-02-20,Books,202,3,64,Male
885,2020-08-24,Electronics,175,4,64,Male
885,2021-06-15,Books,315,2,64,Male
885,2021-08-23,Home,183,4,64,Male
885,2020-01-09,Clothing,337,5,64,Male
885,2020-05-15,Books,408,1,64,Male
885,2023-06-21,Clothing,76,1,64,Male
10563,2020-07-15,Books,332,2,24,Female
10563,2023-04-04,Books,38,2,24,Female
10563,2022-03-28,Clothing,107,4,24,Female
10563,2022-04-09,Books,21,4,24,Female
10563,2020-02-02,Electronics,235,2,24,Female
10563,2023-01-23,Clothing,379,1,24,Female
10563,2020-12-12,Home,21,5,24,Female
10563,2021-02-14,Electronics,280,3,24,Female
10563,2020-06-29,Electronics,102,1,24,Female
10563,2022-02-13,Clothing,480,5,24,Female
10563,2021-12-13,Books,239,3,24,Female
21146,2020-09-21,Home,189,5,40,Female
21146,2021-04-30,Home,291,3,40,Female
21146,2020-10-27,Electronics,372,2,40,Female
21146,2020-07-22,Home,489,5,40,Female
21146,2020-01-05,Home,50,3,40,Female
21146,2022-08-06,Books,82,3,40,Female
37482,2023-08-04,Clothing,56,1,55,Male
37482,2020-01-23,Home,441,2,55,Male
37482,2022-08-30,Clothing,318,5,55,Male
37482,2022-06-18,Electronics,42,3,55,Male
37482,2023-02-02,Books,42,3,55,Male
16926,2021-04-15,Electronics,237,2,58,Female
16926,2020-07-24,Books,397,1,58,Female
16926,2022-01-01,Books,285,2,58,Female
16926,2022-12-28,Home,438,3,58,Female
16926,2023-01-28,Books,350,2,58,Female
18591,2021-01-25,Clothing,458,4,45,Female
18591,2022-04-07,Electronics,396,4,45,Female
18591,2020-03-23,Home,419,4,45,Female
18591,2021-04-25,Clothing,147,3,45,Female
18591,2022-12-30,Books,380,4,45,Female
18591,2021-01-14,Clothing,376,2,45,Female
18591,2022-10-29,Electronics,341,4,45,Female
230,2022-12-23,Clothing,388,2,27,Male
230,2021-09-21,Books,119,1,27,Male
230,2023-03-27,Electronics,245,1,27,Male
11204,2020-11-21,Clothing,408,1,43,Male
11204,2021-09-10,Books,446,3,43,Male
11204,2020-10-05,Clothing,306,1,43,Male
11204,2022-01-18,Home,97,2,43,Male
11204,2021-12-30,Clothing,280,3,43,Male
11204,2022-06-14,Clothing,438,3,43,Male
11204,2020-10-26,Clothing,23,1,43,Male
11204,2021-01-30,Books,203,4,43,Male
36110,2020-01-24,Books,286,2,33,Female
36110,2023-05-01,Electronics,487,4,33,Female
36110,2023-06-26,Clothing,490,1,33,Female
36110,2022-01-27,Clothing,45,2,33,Female
36110,2021-11-18,Books,317,2,33,Female
36110,2020-07-11,Books,118,3,33,Female
36110,2022-03-12,Home,19,3,33,Female
9010,2020-08-05,Books,494,1,40,Male
9010,2022-01-15,Home,209,3,40,Male
16409,2020-07-03,Home,362,2,39,Female
16409,2023-09-06,Home,289,5,39,Female
16409,2023-02-22,Clothing,218,2,39,Female
16409,2022-12-18,Clothing,16,4,39,Female
16409,2021-12-13,Books,309,2,39,Female
45112,2020-01-08,Clothing,474,5,42,Male
45112,2020-08-06,Electronics,240,2,42,Male
45112,2021-03-06,Clothing,106,2,42,Male
45112,2022-05-28,Books,87,5,42,Male
45112,2021-01-30,Home,430,2,42,Male
27688,2021-10-26,Electronics,276,2,58,Female
27688,2022-03-13,Home,433,3,58,Female
27688,2021-09-15,Electronics,52,5,58,Female
27688,2022-09-29,Clothing,55,3,58,Female
27688,2020-03-01,Clothing,71,3,58,Female
27688,2022-11-14,Electronics,457,3,58,Female
2083,2020-12-30,Clothing,430,4,26,Female
2083,2023-07-13,Books,247,1,26,Female
2083,2021-03-05,Electronics,376,1,26,Female
2083,2021-01-25,Clothing,260,2,26,Female
2083,2023-05-18,Clothing,28,4,26,Female
20185,2020-10-06,Clothing,260,5,35,Female
20185,2023-01-07,Books,127,2,35,Female
20185,2022-10-13,Books,282,1,35,Female
25501,2021-02-25,Clothing,440,5,53,Male
25501,2023-02-05,Clothing,134,5,53,Male
25501,2020-08-09,Books,109,3,53,Male
25501,2021-07-14,Clothing,111,2,53,Male
25501,2020-08-04,Books,18,1,53,Male
25501,2023-04-11,Books,292,2,53,Male
25501,2021-08-08,Books,127,2,53,Male
25501,2022-01-11,Books,25,2,53,Male
25501,2020-08-21,Electronics,241,5,53,Male
25501,2020-06-06,Books,106,3,53,Male
37231,2020-04-24,Clothing,205,1,31,Female
37231,2023-04-09,Home,289,5,31,Female
37231,2020-08-19,Home,24,3,31,Female
37231,2021-02-23,Books,265,2,31,Female
37231,2021-06-16,Clothing,397,1,31,Female
37231,2020-09-22,Books,430,4,31,Female
46586,2022-07-19,Electronics,149,2,18,Male
46586,2022-07-01,Home,492,3,18,Male
46586,2020-10-21,Clothing,327,4,18,Male
46586,2020-06-29,Books,352,1,18,Male
46586,2020-11-28,Electronics,264,4,18,Male
46586,2021-07-18,Home,406,2,18,Male
46586,2020-03-09,Clothing,170,4,18,Male
32569,2021-09-29,Electronics,15,3,32,Male
32569,2021-03-20,Books,176,3,32,Male
32569,2021-01-29,Home,304,1,32,Male
32569,2021-10-29,Home,295,1,32,Male
32569,2021-01-13,Clothing,207,4,32,Male
32569,2021-12-26,Clothing,29,4,32,Male
32569,2023-01-24,Clothing,70,2,32,Male
32569,2020-06-10,Electronics,278,2,32,Male
31303,2020-08-18,Electronics,241,5,37,Male
31303,2022-06-29,Home,311,3,37,Male
31303,2020-01-27,Books,460,1,37,Male
31303,2022-02-15,Books,11,5,37,Male
45647,2023-05-22,Home,197,5,68,Male
45647,2021-07-12,Books,469,2,68,Male
45647,2020-01-27,Books,228,2,68,Male
45647,2020-12-10,Books,262,4,68,Male
44486,2021-11-13,Books,333,1,60,Female
44486,2021-10-29,Home,389,4,60,Female
44486,2022-06-18,Electronics,386,1,60,Female
44486,2022-04-04,Electronics,80,5,60,Female
44486,2020-12-07,Books,358,3,60,Female
44486,2020-01-06,Clothing,409,2,60,Female
40099,2022-01-25,Books,86,5,37,Female
40099,2020-09-26,Books,476,4,37,Female
40099,2022-02-25,Electronics,428,3,37,Female
40099,2020-01-26,Clothing,74,2,37,Female
40099,2022-06-18,Clothing,305,2,37,Female
40099,2020-02-07,Home,45,5,37,Female
40099,2023-05-10,Books,209,2,37,Female
40099,2021-08-17,Clothing,473,4,37,Female
6438,2020-10-24,Electronics,132,1,26,Female
6438,2023-03-01,Clothing,165,2,26,Female
6438,2020-09-14,Books,66,2,26,Female
39817,2022-05-24,Electronics,427,4,25,Female
39817,2020-09-16,Clothing,301,2,25,Female
39817,2021-09-08,Clothing,51,2,25,Female
39817,2023-01-23,Clothing,369,2,25,Female
39817,2020-02-27,Electronics,340,2,25,Female
39817,2023-03-04,Electronics,345,1,25,Female
39817,2022-11-23,Clothing,288,2,25,Female
39817,2020-10-28,Electronics,384,2,25,Female
39817,2022-04-12,Books,142,3,25,Female
39817,2023-02-02,Home,32,4,25,Female
39817,2021-04-04,Books,148,1,25,Female
39817,2022-10-24,Electronics,285,1,25,Female
39817,2022-06-05,Clothing,28,2,25,Female
39817,2022-01-19,Clothing,361,2,25,Female
39817,2021-05-08,Electronics,249,3,25,Female
39817,2020-12-17,Electronics,410,1,25,Female
39817,2022-10-13,Electronics,260,1,25,Female
12232,2020-02-15,Books,378,4,52,Female
12232,2022-02-19,Books,268,4,52,Female
12232,2022-09-09,Electronics,153,1,52,Female
12232,2021-09-27,Books,233,2,52,Female
12232,2022-09-26,Books,190,2,52,Female
12232,2022-03-31,Electronics,64,5,52,Female
12232,2023-01-04,Home,332,3,52,Female
29949,2023-04-06,Home,424,3,43,Female
29949,2021-10-20,Electronics,341,1,43,Female
29949,2022-01-12,Clothing,352,1,43,Female
29949,2023-05-03,Electronics,32,3,43,Female
42326,2022-05-11,Clothing,213,5,39,Female
42326,2020-10-24,Home,155,3,39,Female
42326,2023-09-08,Electronics,98,1,39,Female
42326,2020-12-01,Home,67,1,39,Female
27889,2020-03-09,Clothing,433,5,61,Female
27889,2023-03-12,Clothing,223,2,61,Female
27889,2020-11-01,Clothing,203,1,61,Female
27889,2021-12-09,Books,125,5,61,Female
27889,2020-04-04,Books,474,2,61,Female
27889,2023-01-24,Clothing,92,4,61,Female
27889,2021-07-11,Clothing,434,2,61,Female
27889,2020-03-27,Electronics,144,4,61,Female
24064,2021-03-30,Home,128,4,34,Male
24064,2022-05-21,Home,380,5,34,Male
24064,2022-09-12,Clothing,418,4,34,Male
24064,2021-09-22,Books,35,5,34,Male
24064,2020-11-03,Electronics,461,1,34,Male
24064,2021-09-10,Electronics,202,3,34,Male
18817,2021-07-24,Clothing,73,1,62,Female
18817,2022-03-04,Electronics,59,3,62,Female
18817,2021-10-20,Home,271,4,62,Female
18817,2021-09-05,Clothing,255,2,62,Female
18817,2020-04-13,Home,238,5,62,Female
18817,2022-06-07,Books,213,2,62,Female
49715,2021-09-05,Electronics,145,1,41,Male
49715,2020-08-06,Books,226,4,41,Male
49715,2021-04-22,Electronics,230,2,41,Male
49715,2022-03-06,Clothing,424,1,41,Male
49715,2023-08-18,Books,383,2,41,Male
43979,2022-05-05,Clothing,172,5,65,Female
43979,2021-11-30,Electronics,217,3,65,Female
43979,2020-02-11,Electronics,462,5,65,Female
43979,2021-09-23,Home,169,4,65,Female
43979,2023-08-25,Clothing,110,4,65,Female
43979,2021-12-01,Home,265,3,65,Female
43979,2022-06-29,Clothing,29,5,65,Female
43979,2021-02-18,Clothing,308,3,65,Female
7247,2022-08-28,Clothing,378,4,23,Male
7247,2023-03-02,Home,375,1,23,Male
7247,2021-05-28,Books,303,4,23,Male
7247,2021-04-03,Home,435,1,23,Male
7247,2020-05-26,Clothing,224,4,23,Male
7247,2020-08-04,Home,184,1,23,Male
7247,2020-06-16,Electronics,232,2,23,Male
7247,2021-06-16,Clothing,402,4,23,Male
25795,2022-02-17,Electronics,17,1,57,Female
25795,2021-05-10,Clothing,304,3,57,Female
25795,2023-05-14,Home,203,1,57,Female
25795,2022-04-12,Clothing,34,5,57,Female
25795,2023-04-04,Clothing,75,2,57,Female
25795,2021-02-23,Electronics,199,4,57,Female
25795,2023-03-26,Books,156,1,57,Female
25795,2021-07-02,Clothing,466,1,57,Female
13089,2021-11-18,Electronics,447,3,43,Male
13089,2021-05-03,Clothing,84,2,43,Male
32157,2020-02-23,Home,264,1,33,Male
32157,2021-05-20,Books,425,1,33,Male
32157,2021-03-27,Books,481,2,33,Male
23026,2022-07-06,Books,456,1,27,Male
23026,2022-11-19,Clothing,438,2,27,Male
23026,2022-06-11,Clothing,327,4,27,Male
23026,2020-05-27,Clothing,80,3,27,Male
32899,2020-02-27,Clothing,82,2,29,Female
32899,2020-07-22,Books,313,4,29,Female
32899,2022-04-21,Books,75,3,29,Female
32899,2022-02-03,Books,351,5,29,Female
47750,2021-06-11,Clothing,107,3,49,Female
47750,2020-01-08,Books,295,1,49,Female
47750,2021-11-28,Home,387,4,49,Female
47750,2023-05-15,Home,321,5,49,Female
47750,2022-05-31,Clothing,150,5,49,Female
47750,2023-03-03,Books,457,4,49,Female
47750,2021-05-10,Books,51,2,49,Female
47750,2020-10-12,Books,474,2,49,Female
47750,2022-12-15,Clothing,11,1,49,Female
